BL,NRE,EE
1.820000000000001,-12.131360084352831,-3.364225388654128
1.830000000000001,-12.138510142979186,-3.3542611253283843
1.840000000000001,-12.145582356800976,-3.344373778416846
1.850000000000001,-12.152577992010894,-3.3345633606186613
1.860000000000001,-12.159498287759503,-3.324829886257932
1.870000000000001,-12.166344456424017,-3.3151733719165843
1.880000000000001,-12.173117684633311,-3.305593836357135
1.890000000000001,-12.17981913397712,-3.2960913006993424
1.900000000000001,-12.18644994129725,-3.2866657889467312
1.910000000000001,-12.193011219773174,-3.277317327770236
1.920000000000001,-12.199504059303091,-3.268045946900287
1.930000000000001,-12.205929527150191,-3.258851679255724
1.940000000000001,-12.212288668524724,-3.249734561105067
1.950000000000001,-12.218582507147312,-3.240694632221169
1.960000000000001,-12.224812045795687,-3.2317319360266237
