BL,NRE,EE
1.510000000000001,-6.784285818961835,-1.0980071155406406
1.520000000000001,-6.786590160580673,-1.0958177491743573
1.530000000000001,-6.78886518901966,-1.0936208934945528
1.540000000000001,-6.791111429428676,-1.0914171865181452
1.550000000000001,-6.793329395253544,-1.0892072457401873
1.560000000000001,-6.795519588574367,-1.08699166887593
1.570000000000001,-6.797682500428393,-1.0847710345724155
1.580000000000001,-6.79981861111844,-1.0825459030911893
1.590000000000001,-6.801928390507694,-1.080316816963503
1.600000000000001,-6.804012298302053,-1.0780843016191093
1.610000000000001,-6.806070784320657,-1.075848865990109
1.620000000000001,-6.808104288755466,-1.0736110030909067
1.630000000000001,-6.810113242420582,-1.0713711905751235
1.640000000000001,-6.812098066992087,-1.0691298912708493
1.650000000000001,-6.8140591752389525,-1.066887553694945
